Species;Year;Quarter;Species Number;Age;M1;M2;M;F;Z;Stock Numbers;Catch numbers (1000);Mean Stock weight (kg);Catch Mean weight (kg);Yield (tonnes);Proportion Mature;Biomass (tonnes);Spawning Biomasss (tonnes)
Sole;1986;1;23;10;0.025;0;0.025;0.145292;0.170292;2601.29;1682;0.561;0.61;1026.02;1;1459.33;1459.33
Sole;1986;2;23;1;0.025;0;0.025;0;0.025;124931;0;0.05;0.001;0;0;6246.57;0
Sole;1986;2;23;2;0.025;0;0.025;0.0639282;0.0889282;67495.2;0;0.14;0.001;0;0;9449.33;0
Sole;1986;2;23;3;0.025;0;0.025;0.174693;0.199693;37133.2;0;0.191;0.001;0;1;7092.45;7092.45
Sole;1986;2;23;4;0.025;0;0.025;0.195605;0.220605;34545.4;0;0.279;0.001;0;1;9638.16;9638.16
Sole;1986;2;23;5;0.025;0;0.025;0.185933;0.210933;15528.8;0;0.346;0.001;0;1;5372.97;5372.97
Sole;1986;2;23;6;0.025;0;0.025;0.166098;0.191098;8907.16;0;0.425;0.001;0;1;3785.54;3785.54
Sole;1986;2;23;7;0.025;0;0.025;0.134222;0.159222;4554.91;0;0.498;0.001;0;1;2268.34;2268.34
Sole;1986;2;23;8;0.025;0;0.025;0.134222;0.159222;283.396;0;0.492;0.001;0;1;139.431;139.431
Sole;1986;2;23;9;0.025;0;0.025;0.134222;0.159222;608.945;0;0.59;0.001;0;1;359.278;359.278
Sole;1986;2;23;10;0.025;0;0.025;0.134222;0.159222;2193.98;0;0.561;0.001;0;1;1230.82;1230.82
Sole;1986;3;23;0;0.025;0;0.025;0;0.025;67475.6;0;0.005;0;0;0;337.378;0
Sole;1986;3;23;1;0.025;0;0.025;0;0.025;121847;0;0.05;0.001;0;0;6092.34;0
Sole;1986;3;23;2;0.025;0;0.025;0.0599738;0.0849738;61752.1;0;0.14;0.001;0;0;8645.3;0
Sole;1986;3;23;3;0.025;0;0.025;0.163887;0.188887;30411.5;0;0.191;0.001;0;1;5808.59;5808.59
Sole;1986;3;23;4;0.025;0;0.025;0.183506;0.208506;27706.5;0;0.279;0.001;0;1;7730.12;7730.12
Sole;1986;3;23;5;0.025;0;0.025;0.174432;0.199432;12575.7;0;0.346;0.001;0;1;4351.19;4351.19
Sole;1986;3;23;6;0.025;0;0.025;0.155824;0.180824;7357.77;0;0.425;0.001;0;1;3127.05;3127.05
Sole;1986;3;23;7;0.025;0;0.025;0.125919;0.150919;3884.46;0;0.498;0.001;0;1;1934.46;1934.46
Sole;1986;3;23;8;0.025;0;0.025;0.125919;0.150919;241.682;0;0.492;0.001;0;1;118.908;118.908
Sole;1986;3;23;9;0.025;0;0.025;0.125919;0.150919;519.313;0;0.59;0.001;0;1;306.394;306.394
Sole;1986;3;23;10;0.025;0;0.025;0.125919;0.150919;1871.04;0;0.561;0.001;0;1;1049.65;1049.65
Sole;1986;4;23;0;0.025;0;0.025;0;0.025;65809.6;0;0.035;0;0;0;2303.34;0
Sole;1986;4;23;1;0.025;0;0.025;0;0.025;118838;0;0.05;0.001;0;0;5941.92;0
Sole;1986;4;23;2;0.025;0;0.025;0.0549211;0.0799211;56721.6;0;0.14;0.001;0;0;7941.02;0
Sole;1986;4;23;3;0.025;0;0.025;0.15008;0.17508;25177;0;0.191;0.001;0;1;4808.81;4808.81
Sole;1986;4;23;4;0.025;0;0.025;0.168046;0.193046;22492.1;0;0.279;0.001;0;1;6275.29;6275.29
Sole;1986;4;23;5;0.025;0;0.025;0.159736;0.184736;10301.9;0;0.346;0.001;0;1;3564.47;3564.47
Sole;1986;4;23;6;0.025;0;0.025;0.142696;0.167696;6140.66;0;0.425;0.001;0;1;2609.78;2609.78
Sole;1986;4;23;7;0.025;0;0.025;0.115311;0.140311;3340.31;0;0.498;0.001;0;1;1663.47;1663.47
Sole;1986;4;23;8;0.025;0;0.025;0.115311;0.140311;207.827;0;0.492;0.001;0;1;102.251;102.251
Sole;1986;4;23;9;0.025;0;0.025;0.115311;0.140311;446.566;0;0.59;0.001;0;1;263.474;263.474
Sole;1986;4;23;10;0.025;0;0.025;0.115311;0.140311;1608.94;0;0.561;0.001;0;1;902.615;902.615
Sole;1987;1;23;1;0.025;0;0.025;0;0.025;64184.8;94;0.05;0.139;13.066;0;3209.24;0
Sole;1987;1;23;2;0.025;0;0.025;0.0559808;0.0809808;115904;29053;0.14;0.185;5374.81;0;16226.6;0
Sole;1987;1;23;3;0.025;0;0.025;0.152975;0.177975;52364.8;22046;0.191;0.205;4519.43;1;10001.7;10001.7
Sole;1987;1;23;4;0.025;0;0.025;0.171288;0.196288;21133.4;8899;0.262;0.277;2465.02;1;5536.94;5536.94
Sole;1987;1;23;5;0.025;0;0.025;0.162818;0.187818;18543.5;6512;0.357;0.356;2318.27;1;6620.01;6620.01
Sole;1987;1;23;6;0.025;0;0.025;0.145449;0.170449;8564.25;3119;0.381;0.378;1178.98;1;3262.98;3262.98
Sole;1987;1;23;7;0.025;0;0.025;0.117536;0.142536;5192.61;1567;0.406;0.428;670.676;1;2108.2;2108.2
Sole;1987;1;23;8;0.025;0;0.025;0.117536;0.142536;2903.02;903;0.454;0.481;434.343;1;1317.97;1317.97
Sole;1987;1;23;9;0.025;0;0.025;0.117536;0.142536;180.62;81;0.333;0.393;31.833;1;60.1464;60.1464
Sole;1987;1;23;10;0.025;0;0.025;0.117536;0.142536;1786.42;694;0.512;0.657;455.958;1;914.645;914.645
Sole;1987;2;23;1;0.025;0;0.025;0;0.025;62600;0;0.05;0.001;0;0;3130;0
Sole;1987;2;23;2;0.025;0;0.025;0.0517156;0.0767156;106888;0;0.14;0.001;0;0;14964.4;0
Sole;1987;2;23;3;0.025;0;0.025;0.14132;0.16632;43827.4;0;0.191;0.001;0;1;8371.03;8371.03
Sole;1987;2;23;4;0.025;0;0.025;0.158237;0.183237;17366.9;0;0.262;0.001;0;1;4550.12;4550.12
Sole;1987;2;23;5;0.025;0;0.025;0.150413;0.175413;15368.2;0;0.357;0.001;0;1;5486.44;5486.44
Sole;1987;2;23;6;0.025;0;0.025;0.134368;0.159368;7222.11;0;0.381;0.001;0;1;2751.63;2751.63
Sole;1987;2;23;7;0.025;0;0.025;0.108581;0.133581;4502.8;0;0.406;0.001;0;1;1828.14;1828.14
Sole;1987;2;23;8;0.025;0;0.025;0.108581;0.133581;2517.38;0;0.454;0.001;0;1;1142.89;1142.89
Sole;1987;2;23;9;0.025;0;0.025;0.108581;0.133581;156.626;0;0.333;0.001;0;1;52.1563;52.1563
Sole;1987;2;23;10;0.025;0;0.025;0.108581;0.133581;1549.1;0;0.512;0.001;0;1;793.14;793.14
Sole;1987;3;23;0;0.025;0;0.025;0;0.025;593710;0;0.005;0;0;0;2968.55;0
Sole;1987;3;23;1;0.025;0;0.025;0;0.025;61054.4;0;0.05;0.001;0;0;3052.72;0
Sole;1987;3;23;2;0.025;0;0.025;0.0485167;0.0735167;98994.9;0;0.14;0.001;0;0;13859.3;0
Sole;1987;3;23;3;0.025;0;0.025;0.132579;0.157579;37111.9;0;0.191;0.001;0;1;7088.38;7088.38
Sole;1987;3;23;4;0.025;0;0.025;0.14845;0.17345;14459.1;0;0.262;0.001;0;1;3788.3;3788.3
Sole;1987;3;23;5;0.025;0;0.025;0.141109;0.166109;12895.6;0;0.357;0.001;0;1;4603.73;4603.73
Sole;1987;3;23;6;0.025;0;0.025;0.126056;0.151056;6158.17;0;0.381;0.001;0;1;2346.26;2346.26
Sole;1987;3;23;7;0.025;0;0.025;0.101864;0.126864;3939.76;0;0.406;0.001;0;1;1599.54;1599.54
Sole;1987;3;23;8;0.025;0;0.025;0.101864;0.126864;2202.6;0;0.454;0.001;0;1;999.978;999.978
Sole;1987;3;23;9;0.025;0;0.025;0.101864;0.126864;137.041;0;0.333;0.001;0;1;45.6346;45.6346
Sole;1987;3;23;10;0.025;0;0.025;0.101864;0.126864;1355.4;0;0.512;0.001;0;1;693.964;693.964
Sole;1987;4;23;0;0.025;0;0.025;0;0.025;579052;0;0.035;0;0;0;20266.8;0
Sole;1987;4;23;1;0.025;0;0.025;0;0.025;59547;0;0.05;0.001;0;0;2977.35;0
Sole;1987;4;23;2;0.025;0;0.025;0.0444292;0.0694292;91978.2;0;0.14;0.001;0;0;12876.9;0
Sole;1987;4;23;3;0.025;0;0.025;0.121409;0.146409;31701.4;0;0.191;0.001;0;1;6054.96;6054.96
Sole;1987;4;23;4;0.025;0;0.025;0.135943;0.160943;12156.7;0;0.262;0.001;0;1;3185.05;3185.05
Sole;1987;4;23;5;0.025;0;0.025;0.129221;0.154221;10922;0;0.357;0.001;0;1;3899.14;3899.14
Sole;1987;4;23;6;0.025;0;0.025;0.115436;0.140436;5294.79;0;0.381;0.001;0;1;2017.32;2017.32
Sole;1987;4;23;7;0.025;0;0.025;0.0932823;0.118282;3470.35;0;0.406;0.001;0;1;1408.96;1408.96
Sole;1987;4;23;8;0.025;0;0.025;0.0932823;0.118282;1940.16;0;0.454;0.001;0;1;880.834;880.834
Sole;1987;4;23;9;0.025;0;0.025;0.0932823;0.118282;120.713;0;0.333;0.001;0;1;40.1973;40.1973
Sole;1987;4;23;10;0.025;0;0.025;0.0932823;0.118282;1193.91;0;0.512;0.001;0;1;611.28;611.28
Sole;1988;1;23;1;0.025;0;0.025;0;0.025;564755;10;0.05;0.127;1.27;0;28237.7;0
Sole;1988;1;23;2;0.025;0;0.025;0.0563085;0.0813085;58076.8;13219;0.14;0.175;2313.32;0;8130.75;0
Sole;1988;1;23;3;0.025;0;0.025;0.153871;0.178871;85808.9;47182;0.193;0.217;10238.5;1;16561.1;16561.1
Sole;1988;1;23;4;0.025;0;0.025;0.172291;0.197291;27383.8;15232;0.26;0.27;4112.64;1;7119.78;7119.78
Sole;1988;1;23;5;0.025;0;0.025;0.163771;0.188771;10349.5;4381;0.335;0.354;1550.87;1;3467.07;3467.07
Sole;1988;1;23;6;0.025;0;0.025;0.146301;0.171301;9361.03;3882;0.408;0.428;1661.5;1;3819.3;3819.3
Sole;1988;1;23;7;0.025;0;0.025;0.118224;0.143224;4601.07;1551;0.417;0.484;750.684;1;1918.64;1918.64
Sole;1988;1;23;8;0.025;0;0.025;0.118224;0.143224;3083.22;891;0.472;0.521;464.211;1;1455.28;1455.28
Sole;1988;1;23;9;0.025;0;0.025;0.118224;0.143224;1723.73;524;0.485;0.559;292.916;1;836.009;836.009
Sole;1988;1;23;10;0.025;0;0.025;0.118224;0.143224;1167.97;317;0.455;0.712;225.704;1;531.425;531.425
Sole;1988;2;23;1;0.025;0;0.025;0;0.025;550811;0;0.05;0.001;0;0;27540.5;0
Sole;1988;2;23;2;0.025;0;0.025;0.0520183;0.0770183;53541.5;0;0.14;0.001;0;0;7495.81;0
Sole;1988;2;23;3;0.025;0;0.025;0.142148;0.167148;71754.6;0;0.193;0.001;0;1;13848.6;13848.6
Sole;1988;2;23;4;0.025;0;0.025;0.159164;0.184164;22480.8;0;0.26;0.001;0;1;5845;5845
Sole;1988;2;23;5;0.025;0;0.025;0.151294;0.176294;8569.1;0;0.335;0.001;0;1;2870.65;2870.65
Sole;1988;2;23;6;0.025;0;0.025;0.135154;0.160154;7887.31;0;0.408;0.001;0;1;3218.02;3218.02
Sole;1988;2;23;7;0.025;0;0.025;0.109216;0.134216;3987.1;0;0.417;0.001;0;1;1662.62;1662.62
Sole;1988;2;23;8;0.025;0;0.025;0.109216;0.134216;2671.79;0;0.472;0.001;0;1;1261.09;1261.09
Sole;1988;2;23;9;0.025;0;0.025;0.109216;0.134216;1493.71;0;0.485;0.001;0;1;724.452;724.452
Sole;1988;2;23;10;0.025;0;0.025;0.109216;0.134216;1012.11;0;0.455;0.001;0;1;460.512;460.512
Sole;1988;3;23;0;0.025;0;0.025;0;0.025;126299;0;0.005;0;0;0;631.497;0
Sole;1988;3;23;1;0.025;0;0.025;0;0.025;537211;0;0.05;0.001;0;0;26860.6;0
Sole;1988;3;23;2;0.025;0;0.025;0.0488007;0.0738007;49572.6;0;0.14;0.001;0;0;6940.17;0
Sole;1988;3;23;3;0.025;0;0.025;0.133355;0.158355;60709.7;0;0.193;0.001;0;1;11717;11717
Sole;1988;3;23;4;0.025;0;0.025;0.149319;0.174319;18699.5;0;0.26;0.001;0;1;4861.87;4861.87
Sole;1988;3;23;5;0.025;0;0.025;0.141935;0.166935;7184.1;0;0.335;0.001;0;1;2406.67;2406.67
Sole;1988;3;23;6;0.025;0;0.025;0.126794;0.151794;6720.08;0;0.408;0.001;0;1;2741.79;2741.79
Sole;1988;3;23;7;0.025;0;0.025;0.102461;0.127461;3486.32;0;0.417;0.001;0;1;1453.8;1453.8
Sole;1988;3;23;8;0.025;0;0.025;0.102461;0.127461;2336.22;0;0.472;0.001;0;1;1102.69;1102.69
Sole;1988;3;23;9;0.025;0;0.025;0.102461;0.127461;1306.11;0;0.485;0.001;0;1;633.461;633.461
Sole;1988;3;23;10;0.025;0;0.025;0.102461;0.127461;884.993;0;0.455;0.001;0;1;402.672;402.672
Sole;1988;4;23;0;0.025;0;0.025;0;0.025;123181;0;0.035;0;0;0;4311.34;0
Sole;1988;4;23;1;0.025;0;0.025;0;0.025;523948;0;0.05;0.001;0;0;26197.4;0
Sole;1988;4;23;2;0.025;0;0.025;0.0446893;0.0696893;46045.9;0;0.14;0.001;0;0;6446.42;0
Sole;1988;4;23;3;0.025;0;0.025;0.12212;0.14712;51818.6;0;0.193;0.001;0;1;10001;10001
Sole;1988;4;23;4;0.025;0;0.025;0.136739;0.161739;15708.1;0;0.26;0.001;0;1;4084.11;4084.11
Sole;1988;4;23;5;0.025;0;0.025;0.129977;0.154977;6079.57;0;0.335;0.001;0;1;2036.66;2036.66
Sole;1988;4;23;6;0.025;0;0.025;0.116112;0.141112;5773.66;0;0.408;0.001;0;1;2355.65;2355.65
Sole;1988;4;23;7;0.025;0;0.025;0.0938284;0.118828;3069.11;0;0.417;0.001;0;1;1279.82;1279.82
Sole;1988;4;23;8;0.025;0;0.025;0.0938284;0.118828;2056.64;0;0.472;0.001;0;1;970.733;970.733
Sole;1988;4;23;9;0.025;0;0.025;0.0938284;0.118828;1149.8;0;0.485;0.001;0;1;557.654;557.654
Sole;1988;4;23;10;0.025;0;0.025;0.0938284;0.118828;779.084;0;0.455;0.001;0;1;354.483;354.483
Sole;1989;1;23;1;0.025;0;0.025;0;0.025;120140;117;0.05;0.118;13.806;0;6006.99;0
Sole;1989;1;23;2;0.025;0;0.025;0.0467601;0.0717601;511011;46387;0.14;0.173;8024.95;0;71541.6;0
Sole;1989;1;23;3;0.025;0;0.025;0.127779;0.152779;42946.2;18263;0.195;0.216;3944.81;1;8374.51;8374.51
Sole;1989;1;23;4;0.025;0;0.025;0.143075;0.168075;44729.3;22654;0.29;0.288;6524.35;1;12971.5;12971.5
Sole;1989;1;23;5;0.025;0;0.025;0.136;0.161;13362.3;4624;0.348;0.336;1553.66;1;4650.09;4650.09
Sole;1989;1;23;6;0.025;0;0.025;0.121492;0.146492;5206.76;1653;0.339;0.375;619.875;1;1765.09;1765.09
Sole;1989;1;23;7;0.025;0;0.025;0.0981763;0.123176;5013.8;1437;0.41;0.456;655.272;1;2055.66;2055.66
Sole;1989;1;23;8;0.025;0;0.025;0.0981763;0.123176;2725.25;647;0.475;0.492;318.324;1;1294.49;1294.49
Sole;1989;1;23;9;0.025;0;0.025;0.0981763;0.123176;1826.21;458;0.418;0.47;215.26;1;763.357;763.357
Sole;1989;1;23;10;0.025;0;0.025;0.0981763;0.123176;1712.77;468;0.462;0.611;285.948;1;791.301;791.301
Sole;1989;2;23;1;0.025;0;0.025;0;0.025;117173;0;0.05;0.001;0;0;5858.67;0
Sole;1989;2;23;2;0.025;0;0.025;0.0431974;0.0681974;475626;0;0.14;0.001;0;0;66587.6;0
Sole;1989;2;23;3;0.025;0;0.025;0.118043;0.143043;36861.6;0;0.195;0.001;0;1;7188.01;7188.01
Sole;1989;2;23;4;0.025;0;0.025;0.132174;0.157174;37809.3;0;0.29;0.001;0;1;10964.7;10964.7
Sole;1989;2;23;5;0.025;0;0.025;0.125638;0.150638;11375.2;0;0.348;0.001;0;1;3958.58;3958.58
Sole;1989;2;23;6;0.025;0;0.025;0.112236;0.137236;4497.24;0;0.339;0.001;0;1;1524.57;1524.57
Sole;1989;2;23;7;0.025;0;0.025;0.0906962;0.115696;4432.74;0;0.41;0.001;0;1;1817.42;1817.42
Sole;1989;2;23;8;0.025;0;0.025;0.0906962;0.115696;2409.41;0;0.475;0.001;0;1;1144.47;1144.47
Sole;1989;2;23;9;0.025;0;0.025;0.0906962;0.115696;1614.57;0;0.418;0.001;0;1;674.89;674.89
Sole;1989;2;23;10;0.025;0;0.025;0.0906962;0.115696;1514.28;0;0.462;0.001;0;1;699.596;699.596
Sole;1989;3;23;0;0.025;0;0.025;0;0.025;249459;0;0.005;0;0;0;1247.3;0
Sole;1989;3;23;1;0.025;0;0.025;0;0.025;114280;0;0.05;0.001;0;0;5714.02;0
Sole;1989;3;23;2;0.025;0;0.025;0.0405254;0.0655254;444271;0;0.14;0.001;0;0;62197.9;0
Sole;1989;3;23;3;0.025;0;0.025;0.110742;0.135742;31948.6;0;0.195;0.001;0;1;6229.97;6229.97
Sole;1989;3;23;4;0.025;0;0.025;0.123998;0.148998;32310.1;0;0.29;0.001;0;1;9369.93;9369.93
Sole;1989;3;23;5;0.025;0;0.025;0.117867;0.142867;9784.5;0;0.348;0.001;0;1;3405.01;3405.01
Sole;1989;3;23;6;0.025;0;0.025;0.105293;0.130293;3920.54;0;0.339;0.001;0;1;1329.06;1329.06
Sole;1989;3;23;7;0.025;0;0.025;0.0850861;0.110086;3948.45;0;0.41;0.001;0;1;1618.86;1618.86
Sole;1989;3;23;8;0.025;0;0.025;0.0850861;0.110086;2146.17;0;0.475;0.001;0;1;1019.43;1019.43
Sole;1989;3;23;9;0.025;0;0.025;0.0850861;0.110086;1438.17;0;0.418;0.001;0;1;601.155;601.155
Sole;1989;3;23;10;0.025;0;0.025;0.0850861;0.110086;1348.84;0;0.462;0.001;0;1;623.162;623.162
Sole;1989;4;23;0;0.025;0;0.025;0;0.025;243300;0;0.035;0;0;0;8515.51;0
Sole;1989;4;23;1;0.025;0;0.025;0;0.025;111459;0;0.05;0.001;0;0;5572.94;0
Sole;1989;4;23;2;0.025;0;0.025;0.0371112;0.0621112;416093;0;0.14;0.001;0;0;58253;0
Sole;1989;4;23;3;0.025;0;0.025;0.101412;0.126412;27893.3;0;0.195;0.001;0;1;5439.19;5439.19
Sole;1989;4;23;4;0.025;0;0.025;0.113552;0.138552;27837.4;0;0.29;0.001;0;1;8072.86;8072.86
Sole;1989;4;23;5;0.025;0;0.025;0.107937;0.132937;8481.89;0;0.348;0.001;0;1;2951.7;2951.7
Sole;1989;4;23;6;0.025;0;0.025;0.0964224;0.121422;3441.6;0;0.339;0.001;0;1;1166.7;1166.7
Sole;1989;4;23;7;0.025;0;0.025;0.0779177;0.102918;3536.85;0;0.41;0.001;0;1;1450.11;1450.11
Sole;1989;4;23;8;0.025;0;0.025;0.0779177;0.102918;1922.45;0;0.475;0.001;0;1;913.164;913.164
Sole;1989;4;23;9;0.025;0;0.025;0.0779177;0.102918;1288.25;0;0.418;0.001;0;1;538.489;538.489
Sole;1989;4;23;10;0.025;0;0.025;0.0779177;0.102918;1208.23;0;0.462;0.001;0;1;558.202;558.202
Sole;1990;1;23;1;0.025;0;0.025;0;0.025;237293;863;0.05;0.124;107.012;0;11864.7;0
Sole;1990;1;23;2;0.025;0;0.025;0.0566309;0.0816309;108707;11939;0.14;0.183;2184.84;0;15219;0
Sole;1990;1;23;3;0.025;0;0.025;0.154752;0.179752;391035;104454;0.203;0.227;23711.1;1;79380.1;79380.1
Sole;1990;1;23;4;0.025;0;0.025;0.173277;0.198277;24581;9767;0.292;0.292;2851.96;1;7177.65;7177.65
Sole;1990;1;23;5;0.025;0;0.025;0.164709;0.189709;24235.8;9194;0.356;0.371;3410.97;1;8627.94;8627.94
Sole;1990;1;23;6;0.025;0;0.025;0.147139;0.172139;7426.07;3349;0.438;0.413;1383.14;1;3252.62;3252.62
Sole;1990;1;23;7;0.025;0;0.025;0.118901;0.143901;3048.08;1043;0.391;0.415;432.845;1;1191.8;1191.8
Sole;1990;1;23;8;0.025;0;0.025;0.118901;0.143901;3190.95;1198;0.486;0.514;615.772;1;1550.8;1550.8
Sole;1990;1;23;9;0.025;0;0.025;0.118901;0.143901;1734.44;554;0.471;0.476;263.704;1;816.92;816.92
Sole;1990;1;23;10;0.025;0;0.025;0.118901;0.143901;2252.33;845;0.496;0.62;523.9;1;1117.15;1117.15
Sole;1990;2;23;1;0.025;0;0.025;0;0.025;231434;0;0.05;0.001;0;0;11571.7;0
Sole;1990;2;23;2;0.025;0;0.025;0.0523161;0.0773161;100186;0;0.14;0.001;0;0;14026;0
Sole;1990;2;23;3;0.025;0;0.025;0.142961;0.167961;326701;0;0.203;0.001;0;1;66320.3;66320.3
Sole;1990;2;23;4;0.025;0;0.025;0.160075;0.185075;20159.9;0;0.292;0.001;0;1;5886.7;5886.7
Sole;1990;2;23;5;0.025;0;0.025;0.15216;0.17716;20047.8;0;0.356;0.001;0;1;7137.03;7137.03
Sole;1990;2;23;6;0.025;0;0.025;0.135928;0.160928;6251.73;0;0.438;0.001;0;1;2738.26;2738.26
Sole;1990;2;23;7;0.025;0;0.025;0.109842;0.134842;2639.56;0;0.391;0.001;0;1;1032.07;1032.07
Sole;1990;2;23;8;0.025;0;0.025;0.109842;0.134842;2763.28;0;0.486;0.001;0;1;1342.95;1342.95
Sole;1990;2;23;9;0.025;0;0.025;0.109842;0.134842;1501.98;0;0.471;0.001;0;1;707.431;707.431
Sole;1990;2;23;10;0.025;0;0.025;0.109842;0.134842;1950.46;0;0.496;0.001;0;1;967.427;967.427
Sole;1990;3;23;0;0.025;0;0.025;0;0.025;88337.5;0;0.005;0;0;0;441.687;0
Sole;1990;3;23;1;0.025;0;0.025;0;0.025;225720;0;0.05;0.001;0;0;11286;0
Sole;1990;3;23;2;0.025;0;0.025;0.0490801;0.0740801;92731.5;0;0.14;0.001;0;0;12982.4;0
Sole;1990;3;23;3;0.025;0;0.025;0.134118;0.159118;276189;0;0.203;0.001;0;1;56066.3;56066.3
Sole;1990;3;23;4;0.025;0;0.025;0.150174;0.175174;16753.7;0;0.292;0.001;0;1;4892.09;4892.09
Sole;1990;3;23;5;0.025;0;0.025;0.142748;0.167748;16793;0;0.356;0.001;0;1;5978.3;5978.3
Sole;1990;3;23;6;0.025;0;0.025;0.12752;0.15252;5322.43;0;0.438;0.001;0;1;2331.22;2331.22
Sole;1990;3;23;7;0.025;0;0.025;0.103047;0.128047;2306.59;0;0.391;0.001;0;1;901.877;901.877
Sole;1990;3;23;8;0.025;0;0.025;0.103047;0.128047;2414.7;0;0.486;0.001;0;1;1173.55;1173.55
Sole;1990;3;23;9;0.025;0;0.025;0.103047;0.128047;1312.51;0;0.471;0.001;0;1;618.192;618.192
Sole;1990;3;23;10;0.025;0;0.025;0.103047;0.128047;1704.42;0;0.496;0.001;0;1;845.39;845.39
Sole;1990;4;23;0;0.025;0;0.025;0;0.025;86156.4;0;0.035;0;0;0;3015.47;0
Sole;1990;4;23;1;0.025;0;0.025;0;0.025;220147;0;0.05;0.001;0;0;11007.4;0
Sole;1990;4;23;2;0.025;0;0.025;0.0449451;0.0699451;86110.2;0;0.14;0.001;0;0;12055.4;0
Sole;1990;4;23;3;0.025;0;0.025;0.122819;0.147819;235560;0;0.203;0.001;0;1;47818.7;47818.7
Sole;1990;4;23;4;0.025;0;0.025;0.137522;0.162522;14061.6;0;0.292;0.001;0;1;4105.99;4105.99
Sole;1990;4;23;5;0.025;0;0.025;0.130721;0.155721;14199.6;0;0.356;0.001;0;1;5055.06;5055.06
Sole;1990;4;23;6;0.025;0;0.025;0.116777;0.141777;4569.53;0;0.438;0.001;0;1;2001.45;2001.45
Sole;1990;4;23;7;0.025;0;0.025;0.0943656;0.119366;2029.37;0;0.391;0.001;0;1;793.482;793.482
Sole;1990;4;23;8;0.025;0;0.025;0.0943656;0.119366;2124.48;0;0.486;0.001;0;1;1032.5;1032.5
Sole;1990;4;23;9;0.025;0;0.025;0.0943656;0.119366;1154.76;0;0.471;0.001;0;1;543.892;543.892
Sole;1990;4;23;10;0.025;0;0.025;0.0943656;0.119366;1499.56;0;0.496;0.001;0;1;743.784;743.784
Sole;1991;1;23;1;0.025;0;0.025;0;0.025;84029.2;120;0.05;0.127;15.24;0;4201.46;0
Sole;1991;1;23;2;0.025;0;0.025;0.0603981;0.0853981;214712;13163;0.14;0.186;2448.32;0;30059.6;0
Sole;1991;1;23;3;0.025;0;0.025;0.165047;0.190047;80293.1;25420;0.183;0.21;5338.2;1;14693.6;14693.6
Sole;1991;1;23;4;0.025;0;0.025;0.184804;0.209804;203191;77913;0.253;0.263;20491.1;1;51407.3;51407.3
Sole;1991;1;23;5;0.025;0;0.025;0.175666;0.200666;11952.3;6724;0.3;0.315;2118.06;1;3585.7;3585.7
Sole;1991;1;23;6;0.025;0;0.025;0.156927;0.181927;12152;3675;0.406;0.436;1602.3;1;4933.7;4933.7
Sole;1991;1;23;7;0.025;0;0.025;0.12681;0.15181;3965.5;1736;0.437;0.443;769.048;1;1732.93;1732.93
Sole;1991;1;23;8;0.025;0;0.025;0.12681;0.15181;1801.03;719;0.499;0.467;335.773;1;898.714;898.714
Sole;1991;1;23;9;0.025;0;0.025;0.12681;0.15181;1885.44;730;0.545;0.507;370.11;1;1027.57;1027.57
Sole;1991;1;23;10;0.025;0;0.025;0.12681;0.15181;2355.67;1090;0.537;0.558;608.22;1;1264.99;1264.99
Sole;1991;2;23;1;0.025;0;0.025;0;0.025;81954.5;0;0.05;0.001;0;0;4097.73;0
Sole;1991;2;23;2;0.025;0;0.025;0.0557964;0.0807964;197137;0;0.14;0.001;0;0;27599.2;0
Sole;1991;2;23;3;0.025;0;0.025;0.152472;0.177472;66396;0;0.183;0.001;0;1;12150.5;12150.5
Sole;1991;2;23;4;0.025;0;0.025;0.170724;0.195724;164736;0;0.253;0.001;0;1;41678.1;41678.1
Sole;1991;2;23;5;0.025;0;0.025;0.162282;0.187282;9779.23;0;0.3;0.001;0;1;2933.77;2933.77
Sole;1991;2;23;6;0.025;0;0.025;0.14497;0.16997;10130.7;0;0.406;0.001;0;1;4113.04;4113.04
Sole;1991;2;23;7;0.025;0;0.025;0.117149;0.142149;3406.97;0;0.437;0.001;0;1;1488.85;1488.85
Sole;1991;2;23;8;0.025;0;0.025;0.117149;0.142149;1547.36;0;0.499;0.001;0;1;772.131;772.131
Sole;1991;2;23;9;0.025;0;0.025;0.117149;0.142149;1619.88;0;0.545;0.001;0;1;882.836;882.836
Sole;1991;2;23;10;0.025;0;0.025;0.117149;0.142149;2023.88;0;0.537;0.001;0;1;1086.82;1086.82
Sole;1991;3;23;0;0.025;0;0.025;0;0.025;429656;0;0.005;0;0;0;2148.28;0
Sole;1991;3;23;1;0.025;0;0.025;0;0.025;79931.1;0;0.05;0.001;0;0;3996.55;0
Sole;1991;3;23;2;0.025;0;0.025;0.0523451;0.0773451;181835;0;0.14;0.001;0;0;25457;0
Sole;1991;3;23;3;0.025;0;0.025;0.14304;0.16804;55599;0;0.183;0.001;0;1;10174.6;10174.6
Sole;1991;3;23;4;0.025;0;0.025;0.160164;0.185164;135452;0;0.253;0.001;0;1;34269.4;34269.4
Sole;1991;3;23;5;0.025;0;0.025;0.152244;0.177244;8109.03;0;0.3;0.001;0;1;2432.71;2432.71
Sole;1991;3;23;6;0.025;0;0.025;0.136003;0.161003;8547.13;0;0.406;0.001;0;1;3470.13;3470.13
