Group;Species;Temp;Body mass;Respiration;Respiratio 15 C;Spec Resp 15C ;Source;Source;;;
Pisces;Gadus morhua;4.0;2.85E-02;3.50E-01;1.08E+00;3.81E+01;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;4.0;2.22E-02;4.37E-01;1.36E+00;6.11E+01;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;4.0;5.22E-02;6.99E-01;2.17E+00;4.16E+01;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;4.0;1.07E-01;6.99E-01;2.17E+00;2.03E+01;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;4.0;9.96E-02;8.74E-01;2.71E+00;2.72E+01;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;4.0;1.54E-01;9.18E-01;2.85E+00;1.85E+01;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;4.0;2.80E-02;6.99E-01;2.17E+00;7.75E+01;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;4.0;2.74E-02;9.62E-01;2.98E+00;1.09E+02;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;4.0;1.86E-02;1.49E+00;4.62E+00;2.48E+02;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;4.0;5.02E-02;1.92E+00;5.96E+00;1.19E+02;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;4.0;4.08E-02;1.97E+00;6.11E+00;1.50E+02;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;4.0;7.10E-02;2.49E+00;7.72E+00;1.09E+02;1;Acuana et al 2011 compilation;;;
Pisces;Melanogrammus aeglefinus;4.0;2.70E-02;4.37E-01;1.36E+00;5.02E+01;1;Acuana et al 2011 compilation;;;
Pisces;Melanogrammus aeglefinus;4.0;2.20E-02;5.68E-01;1.76E+00;8.01E+01;1;Acuana et al 2011 compilation;;;
Pisces;Melanogrammus aeglefinus;4.0;3.11E-02;1.49E+00;4.62E+00;1.49E+02;1;Acuana et al 2011 compilation;;;
Pisces;Melanogrammus aeglefinus;4.0;4.60E-02;2.06E+00;6.38E+00;1.39E+02;1;Acuana et al 2011 compilation;;;
Pisces;Melanogrammus aeglefinus;4.0;9.16E-02;2.32E+00;7.20E+00;7.86E+01;1;Acuana et al 2011 compilation;;;
Pisces;Melanogrammus aeglefinus;4.0;6.20E-02;2.66E+00;8.27E+00;1.33E+02;1;Acuana et al 2011 compilation;;;
Pisces;Melanogrammus aeglefinus;4.0;3.12E-02;3.10E+00;9.63E+00;3.09E+02;1;Acuana et al 2011 compilation;;;
Pisces;Melanogrammus aeglefinus;4.0;6.36E-02;3.50E+00;1.08E+01;1.71E+02;1;Acuana et al 2011 compilation;;;
Pisces;Melanogrammus aeglefinus;4.0;5.68E-02;3.85E+00;1.19E+01;2.10E+02;1;Acuana et al 2011 compilation;;;
Pisces;Melanogrammus aeglefinus;4.0;4.96E-02;3.94E+00;1.22E+01;2.46E+02;1;Acuana et al 2011 compilation;;;
Pisces;Melanogrammus aeglefinus;4.0;4.84E-02;3.54E+00;1.10E+01;2.27E+02;1;Acuana et al 2011 compilation;;;
Pisces;Melanogrammus aeglefinus;4.0;4.60E-02;4.72E+00;1.46E+01;3.18E+02;1;Acuana et al 2011 compilation;;;
Pisces;Melanogrammus aeglefinus;4.0;7.84E-02;4.50E+00;1.40E+01;1.78E+02;1;Acuana et al 2011 compilation;;;
Pisces;Melanogrammus aeglefinus;4.0;7.16E-02;5.16E+00;1.60E+01;2.24E+02;1;Acuana et al 2011 compilation;;;
Pisces;Melanogrammus aeglefinus;4.0;9.40E-02;5.38E+00;1.67E+01;1.77E+02;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;3.00E+00;2.50E+01;4.18E+01;1.39E+01;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;3.13E+00;3.31E+01;5.54E+01;1.77E+01;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;5.78E+00;2.34E+01;3.92E+01;6.77E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;7.25E+00;2.74E+01;4.59E+01;6.33E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;1.21E+01;3.34E+01;5.59E+01;4.62E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;1.49E+01;3.47E+01;5.80E+01;3.89E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;8.79E+00;6.47E+01;1.08E+02;1.23E+01;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;5.84E+00;8.10E+01;1.36E+02;2.32E+01;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;1.08E+01;8.05E+01;1.35E+02;1.25E+01;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;1.27E+01;8.89E+01;1.49E+02;1.17E+01;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;1.50E+01;7.41E+01;1.24E+02;8.27E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;1.77E+01;7.71E+01;1.29E+02;7.29E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;1.77E+01;8.34E+01;1.40E+02;7.89E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;2.22E+01;8.85E+01;1.48E+02;6.67E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;2.09E+01;9.59E+01;1.60E+02;7.67E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;2.36E+01;9.58E+01;1.60E+02;6.79E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;2.56E+01;9.02E+01;1.51E+02;5.89E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;4.31E+01;2.49E+02;4.16E+02;9.66E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;7.48E+01;1.95E+02;3.26E+02;4.36E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;7.64E+01;2.12E+02;3.54E+02;4.63E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;9.19E+01;2.07E+02;3.46E+02;3.76E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;5.88E+01;3.22E+02;5.39E+02;9.17E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;4.51E+01;4.11E+02;6.88E+02;1.53E+01;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;8.50E+01;3.08E+02;5.16E+02;6.07E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;8.86E+01;3.34E+02;5.59E+02;6.31E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;2.01E+02;2.89E+02;4.83E+02;2.40E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;1.48E+02;4.58E+02;7.67E+02;5.18E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;1.14E+02;4.78E+02;8.00E+02;7.01E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;1.72E+02;6.31E+02;1.06E+03;6.13E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;2.33E+02;4.75E+02;7.95E+02;3.41E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;3.17E+02;5.56E+02;9.31E+02;2.94E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;3.59E+02;6.52E+02;1.09E+03;3.04E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;3.52E+02;7.07E+02;1.18E+03;3.36E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;4.69E+02;6.38E+02;1.07E+03;2.28E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;4.51E+02;7.79E+02;1.30E+03;2.89E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;5.20E+02;7.78E+02;1.30E+03;2.50E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;6.66E+02;8.25E+02;1.38E+03;2.07E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;5.11E+02;9.15E+02;1.53E+03;2.99E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;4.81E+02;1.03E+03;1.72E+03;3.58E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;4.43E+02;1.12E+03;1.87E+03;4.22E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;5.33E+02;1.12E+03;1.87E+03;3.50E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;5.93E+02;1.69E+03;2.83E+03;4.78E+00;1;Acuana et al 2011 compilation;;;
Pisces;Pleuronectes platessa;10.0;6.44E+02;1.80E+03;3.01E+03;4.68E+00;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;8.48E+00;1.03E+02;1.72E+02;2.03E+01;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;8.82E+00;1.12E+02;1.87E+02;2.12E+01;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;8.81E+00;1.18E+02;1.98E+02;2.25E+01;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;6.00E+00;1.30E+02;2.18E+02;3.63E+01;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;5.63E+00;1.61E+02;2.69E+02;4.77E+01;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;3.40E+01;1.10E+02;1.84E+02;5.40E+00;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;3.13E+01;1.23E+02;2.06E+02;6.60E+00;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;1.39E+01;1.60E+02;2.67E+02;1.92E+01;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;1.36E+01;1.94E+02;3.24E+02;2.39E+01;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;1.11E+01;1.98E+02;3.31E+02;2.98E+01;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;1.16E+01;1.63E+02;2.72E+02;2.34E+01;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;4.04E+01;2.17E+02;3.64E+02;9.00E+00;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;4.03E+01;2.35E+02;3.93E+02;9.76E+00;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;4.03E+01;2.50E+02;4.18E+02;1.04E+01;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;3.22E+01;2.91E+02;4.87E+02;1.51E+01;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;2.63E+01;3.13E+02;5.24E+02;1.99E+01;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;2.62E+01;3.89E+02;6.50E+02;2.48E+01;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;1.86E+02;9.64E+02;1.61E+03;8.68E+00;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;1.86E+02;1.02E+03;1.70E+03;9.16E+00;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;3.52E+02;1.53E+03;2.56E+03;7.26E+00;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;6.81E+02;2.07E+03;3.46E+03;5.08E+00;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;6.94E+02;2.32E+03;3.88E+03;5.60E+00;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;6.78E+02;2.77E+03;4.64E+03;6.84E+00;1;Acuana et al 2011 compilation;;;
Pisces;Limanda limanda;10.0;6.77E+02;3.06E+03;5.11E+03;7.55E+00;1;Acuana et al 2011 compilation;;;
Pisces;Clupea harengus;8.0;3.56E-02;1.75E-01;3.60E-01;1.01E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;2.15E-02;2.62E-01;2.37E-01;1.10E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;4.38E-02;7.43E-01;6.70E-01;1.53E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;4.97E-02;8.74E-01;7.89E-01;1.59E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;5.44E-02;1.01E+00;9.10E-01;1.67E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;5.11E-02;1.10E+00;9.89E-01;1.94E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;7.34E-02;9.62E-01;8.67E-01;1.18E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;8.12E-02;1.14E+00;1.02E+00;1.26E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;6.91E-02;1.22E+00;1.10E+00;1.60E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;8.88E-02;1.31E+00;1.18E+00;1.33E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;7.46E-02;1.53E+00;1.38E+00;1.85E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;8.15E-02;1.53E+00;1.38E+00;1.69E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;8.58E-02;1.66E+00;1.50E+00;1.75E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;8.36E-02;1.79E+00;1.62E+00;1.93E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;9.13E-02;1.75E+00;1.58E+00;1.73E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;9.47E-02;1.58E+00;1.42E+00;1.50E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;9.82E-02;1.44E+00;1.30E+00;1.32E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.20E-01;1.05E+00;9.45E-01;7.88E+00;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.09E-01;1.58E+00;1.42E+00;1.30E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.14E-01;1.66E+00;1.50E+00;1.32E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.22E-01;1.79E+00;1.62E+00;1.33E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.22E-01;1.92E+00;1.73E+00;1.42E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.08E-01;2.01E+00;1.81E+00;1.68E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.10E-01;2.06E+00;1.86E+00;1.69E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.05E-01;2.41E+00;2.17E+00;2.07E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.36E-01;1.79E+00;1.62E+00;1.19E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.49E-01;1.75E+00;1.58E+00;1.06E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.49E-01;1.92E+00;1.73E+00;1.16E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.37E-01;2.10E+00;1.89E+00;1.38E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.33E-01;2.27E+00;2.05E+00;1.54E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.55E-01;2.41E+00;2.17E+00;1.40E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.69E-01;2.41E+00;2.17E+00;1.29E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.80E-01;2.58E+00;2.32E+00;1.29E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.78E-01;3.06E+00;2.76E+00;1.55E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.95E-01;3.10E+00;2.80E+00;1.44E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;2.04E-01;2.36E+00;2.13E+00;1.04E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;2.29E-01;2.66E+00;2.40E+00;1.05E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;2.67E-01;3.89E+00;3.51E+00;1.31E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;2.71E-01;5.16E+00;4.66E+00;1.72E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;3.62E-01;6.30E+00;5.68E+00;1.57E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;4.06E-01;8.09E+00;7.30E+00;1.80E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;4.27E-01;7.70E+00;6.94E+00;1.63E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;4.54E-01;7.43E+00;6.70E+00;1.48E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;4.66E-01;7.78E+00;7.02E+00;1.51E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;4.90E-01;7.38E+00;6.66E+00;1.36E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;4.55E-01;9.05E+00;8.16E+00;1.79E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;4.91E-01;8.74E+00;7.89E+00;1.61E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;5.23E-01;8.92E+00;8.05E+00;1.54E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;6.23E-01;9.35E+00;8.44E+00;1.35E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;6.24E-01;1.03E+01;9.28E+00;1.49E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;7.44E-01;1.14E+01;1.02E+01;1.38E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;6.90E-01;1.19E+01;1.08E+01;1.56E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;7.54E-01;1.26E+01;1.14E+01;1.51E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;8.97E-01;1.08E+01;9.72E+00;1.08E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;8.98E-01;1.18E+01;1.06E+01;1.18E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.57E+00;1.89E+01;1.70E+01;1.09E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.63E+00;2.32E+01;2.09E+01;1.28E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;16.0;1.87E+00;2.87E+01;2.59E+01;1.38E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;4.16E-02;6.12E-01;4.05E-01;9.74E+00;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;3.33E-02;8.30E-01;5.50E-01;1.65E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;3.59E-02;9.18E-01;6.08E-01;1.69E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;6.54E-02;7.87E-01;5.21E-01;7.97E+00;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;6.10E-02;1.26E+00;8.37E-01;1.37E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;7.73E-02;1.18E+00;7.85E-01;1.02E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;8.99E-02;1.18E+00;7.85E-01;8.73E+00;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;1.26E-01;1.31E+00;8.69E-01;6.90E+00;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;1.20E-01;1.58E+00;1.04E+00;8.70E+00;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;1.26E-01;1.66E+00;1.10E+00;8.75E+00;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;1.07E-01;1.79E+00;1.19E+00;1.11E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;1.40E-01;2.80E+00;1.86E+00;1.33E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;1.54E-01;3.28E+00;2.17E+00;1.41E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;1.60E-01;3.67E+00;2.43E+00;1.52E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;1.58E-01;3.85E+00;2.55E+00;1.61E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;2.85E-01;4.90E+00;3.24E+00;1.14E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;2.99E-01;4.77E+00;3.16E+00;1.06E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;3.19E-01;5.59E+00;3.70E+00;1.16E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;3.66E-01;5.51E+00;3.65E+00;9.98E+00;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;4.15E-01;5.59E+00;3.70E+00;8.92E+00;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;4.26E-01;6.38E+00;4.23E+00;9.93E+00;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;4.01E-01;7.56E+00;5.01E+00;1.25E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;6.30E-01;7.52E+00;4.98E+00;7.91E+00;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;6.30E-01;8.00E+00;5.30E+00;8.41E+00;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;5.36E-01;9.53E+00;6.31E+00;1.18E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;5.50E-01;1.02E+01;6.75E+00;1.23E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;6.89E-01;9.18E+00;6.08E+00;8.83E+00;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;8.14E-01;1.39E+01;9.21E+00;1.13E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;9.35E-01;1.56E+01;1.03E+01;1.10E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;1.01E+00;1.84E+01;1.22E+01;1.21E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;1.01E+00;1.94E+01;1.28E+01;1.27E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;1.19E+00;1.97E+01;1.30E+01;1.10E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;1.15E+00;2.14E+01;1.42E+01;1.24E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;1.35E+00;2.36E+01;1.56E+01;1.16E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;1.47E+00;2.44E+01;1.62E+01;1.10E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;1.72E+00;2.78E+01;1.84E+01;1.07E+01;1;Acuana et al 2011 compilation;;;
Pisces;Scomber scombrus;19.0;1.72E+00;2.88E+01;1.91E+01;1.11E+01;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;4.28E+00;9.77E+00;1.64E+01;3.82E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;4.79E+00;5.42E+00;9.08E+00;1.90E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;5.08E+00;6.01E+00;1.01E+01;1.98E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;5.62E+00;6.16E+00;1.03E+01;1.83E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;5.87E+00;6.67E+00;1.12E+01;1.90E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;6.44E+00;7.19E+00;1.20E+01;1.87E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;6.17E+00;8.18E+00;1.37E+01;2.22E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;6.17E+00;9.40E+00;1.57E+01;2.55E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;6.71E+00;9.89E+00;1.65E+01;2.47E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;6.43E+00;1.28E+01;2.15E+01;3.34E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;7.37E+00;1.13E+01;1.88E+01;2.56E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;7.75E+00;1.23E+01;2.06E+01;2.66E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;8.02E+00;1.42E+01;2.38E+01;2.96E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;8.88E+00;1.44E+01;2.41E+01;2.71E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;9.51E+00;9.42E+00;1.58E+01;1.66E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;1.07E+01;1.20E+01;2.02E+01;1.88E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;1.05E+01;1.54E+01;2.57E+01;2.45E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;1.10E+01;1.54E+01;2.57E+01;2.34E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;1.20E+01;1.44E+01;2.41E+01;2.01E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;1.29E+01;1.48E+01;2.47E+01;1.92E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;1.20E+01;1.84E+01;3.08E+01;2.57E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;1.35E+01;1.91E+01;3.19E+01;2.37E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;1.36E+01;2.01E+01;3.36E+01;2.47E+00;1;Acuana et al 2011 compilation;;;
Pisces;Salmo salar;10.0;1.43E+01;1.79E+01;3.00E+01;2.10E+00;1;Acuana et al 2011 compilation;;;
